id	title	author	date	a	b	c	d
4106228	Letters from the living to the living, relating to the present transactions both publick and private. With their several answers. Under the following heads, viz. Reformation. The P-- of P--pl--r, to a city knight, for some years since one of the elect, but now under a state of reprobation, &c. Sing-song Tigellius the undone, the unfortunate Tigellius, to his brethren at Will's Coffee-House. Clement the Pope, to the Doge, and Republick of Venice. Mr. J--- F--- to Mr. J--- P--- Abridgment a bookseller, to original an author. The two hundred maidens at the bath, to the virgins in Oxford. The duke of Burgundy to the king of Spain. Tom Double to his brother Under-Spur-Leather in the country. John D--by, the pharisaical printer, to John T--d the scribe. From a voluntier at St. Muries, to his friend in London. A letter from a young officer at Vigo, to his friend at London. Gossip Murray the projector to inquisitive love-news. Written by several hands.		1703	['Epistolary']		['Poems']	
4158597		Smith, Alexander	1716	['Third-person']	['Letters']		
4499929	The history of King Apprius, &c. Extracted from the chronicle of the world, from its creation. Translated from a Persian manuscript found in the library of Schah-Hussain, sophi of Persia, dethroned by Mamut in 1722. By a gentleman who served in the Persian armies.	Beauchamps, Pierre-FrancÃßois Godart de	1728	['Third-person']	['First-person']		
455115		Buckingham, George Villiers	1704	['Third-person']	['Dramatic dialogue']	['First-Person']	
4756565	The history of the renown'd Don Quixote de la Mancha. Written in Spanish by Miguel de Cervantes Saavedra. Translated from the original by several hands: and publish'd by Peter Motteux servant to his Majesty. Adorn'd with sculptures. Vol. I.	Cervantes Saavedra, Miguel de	1700	['Third-person']	['Letters']	['Poems', 'Songs']	
55310	Aesop dress'd, or A collection of fables writ in familiar verse. By B. Mandeville, M.D.	Mandeville, Bernard	1727			['Verse']	
6333789	All the histories and novels written by the late ingenious Mrs. Behn, entire in one volume. Viz. I. The history of Oroonoko, or the royal slave. Written by the command of King Charles the Second. II. The fair jilt, or Prince Tarquin. III. Agnes de Castro, or the force of generous love. IV. The lovers watch, or the art of making love; being rules for courtship for every hour of the day and night. V. The ladies looking-glass, to dress themsleves by, or the whole art of charming all mankind. VI. The lucky mistake. VII. Memoirs of the court of the king of Bantam. VIII. The nun, or the perjured beauty. IX. The adventure of the black lady. These three last never before published. Together with the history of the life and memoirs of Mrs. Behn : never before printed. By one of the fair sex. Intemix'd with pleasant love-letters that pass'd betwixt her and Minheer Van Bruin, a Dutch merchant; with her character of the country and lover: and her love-letters to a gentleman in England. The fourth edition, with large additions.	Behn, Aphra	1700	['Third Person']	['First Person', 'Letters']	['Poems']	
170630		Chetwood, W. R	1728	['First-person']	['Letters']		
1802270		Manley	1711	['Epistolary']			
1808071		Haywood, Eliza Fowler	1722	['First-person']	['Letters']		
1808112		Haywood, Eliza Fowler	1723	['Third-person']	['Letters']		
194383		Defoe, Daniel	1722	['First-person']			
254565		Defoe, Daniel	1725	['First-person']			
264652			1730	['Third-person']			
277617	Memoirs of Europe, towards the close of the eighth century. Written by Eginardus, secretary and favourite to Charlemagne; and done into English by the translator of The new Atalantis.	Manley	1710	['First-person']		['Poems']	
280901			1710	['Third-person']	['Letters']		
296576		Manley	1714	['Dramatic dialogue']			
986563-2		Heinsius, Nicolaas	1730	['First-person']	['Letters']		
991680		Behn, Aphra	1735	['Epistolary']			
102839	The power of sympathy: or, the triumph of nature. Founded in truth. In two volumes. Vol. I.		1789	['Epistolary']	['Third-person']	['Poems']	
106811-1	Arundel. By the author of the observer. Vol. I.	Cumberland, Richard	1789	['Epistolary']			
107682	Eugenius: or, anecdotes of the golden vale: an embellished narrative of real facts.	Graves, Richard	1786	['First-person']			
3980197	The novelist's magazine. Vol. II. Containing Solyman and Almena, The vicar of Wakefield, Roderick Random, Zadig, and The devil upon two sticks.	Smollett, Tobias George	1780	['First-person']	['Letters']	['Poems']	
145817	Fables of Aesop and other eminent mythologists: with morals and reflections. By Sir Roger L'Estrange Kt. The eighth edition corrected.		1738	['Third-person']			
148307	Fatal obedience, or, The history of Mr. Freeland. In two volumes. Vol. I.		1780	['First-person.']			
157471	The adventures of a hackney coach. The third edition corrected.		1781	['First-person']		['Poems']	
157475	The adventures of a hackney coach.		1781	['First-person']	['Letters']	['Poems']	['Includes various short poems or lines in verse e.g. p.24']
157778	The man of the world. A new work of entertainment, by Mr. Mackenzie, of Edinburg. Author of Julia de Roubigne, and of the Man of feeling. The first volume.	Mackenzie, Henry	1783	['Third-person']			
158787	Burton-Wood. In a series of letters. By a lady. Volume I.	Mackenzie, Anna Maria	1783	['Epistolary']			
158810	Maria; or, the generous rustic.	Berkeley, George Monck	1784	['Third-person']	['First-person']		
158817	The History of Eliza Warwick. In two volumes. Vol. I.		1778	['Epistolary']			
161843	The rencontre: or, transition of a moment. A novel; in a series of letters. By a lady in two volumes. Vol. I.	Gwynn, Albinia	1785	['Epistolary']			
161978	Tartarian tales; or, a thousand and one quarters of hours.	Gueullette, Thomas-Simon	1785	['Third-person']	['First-person', 'Dramatic dialogue']		
161980	The omen; or, memoirs of Sir Henry Melville and Miss Julia Eastbrook. A novel. In two volumes. Vol. I.	Gifford, Arthur	1785	['Epistolary']			
162468	The adventures of Gil Blas of Santillane. A new translation. By the author of Roderick Random. Adorned with cuts, neatly engraved. In four volumes. The sixth edition. Volume I.	Le Sage, Alain-RenÈ	1785	['First-person']			
162472	The confessions of a coquet. A novel. In a series of letters.		1785	['Epistolary']			
162474	Memoirs and adventures of a flea; in which are interspersed many humorous characters and anecdotes. In Two Volumes. Volume I.		1785	['First-person']	['Third-person']		
162481	Cynthia with the tragical account of the unfortunate loves of Almerin and Desdemona: being, a novel. Illustrated with variety of the chances of fortune; moralized with many useful observations, drawn from thence, whereby the reader may reap both pleasure and profit.		1785	['Third-person']	['First-person']	['Poems']	
162682	Novelettes moral and sentimental partly original and partly compiled by the late T Potter. Surgeon at North Shields, upon Newcastle upon Tyne.	Potter, T.	1785	['Third-person']	['First-person']		
164000	Emma Corbett or the miseries of civil war---the fourth edition---vol. I	Pratt	1781	['Epistolary']	['Third-person']	['Poems']	
164383		FeÃÅnelon, FrancÃßois de Salignac de La Mothe-	1785	['Third-person']			
1688620	The history of Count Gleichen, a German nobleman, who received permission from Pope Gregory IX. To have two wives at the same time. Translated from the French of Arnaud.	Arnaud, FrancÃßois-Thomas-Marie de Baculard d\'	1786	['Third-person']		['Poems']	
1799929	Travels into several remote nations of the world. In four parts. By Lemuel Gulliver, first a surgeon, and then a captain of several ships. Vol. I.	Swift, Jonathan	1726	['First-person']			
1800446-1	Barham Downs. A novel. In two volumes. By the author of Mount Henneth. Vol. I.	Bage, Robert	1784	['Epistolary']			
1808057	Secret histories, novels, and poems. In four volumes. Written by Mrs. Eliza Haywood.	Haywood, Eliza Fowler	1725	['Third-person']	['Letters']		
1839540	A view of the beau monde: or, memoirs of the celebrated Coquetilla. A real history. In which is interspersed the amours of several persons of quality and distinction. With several original songs by S---y C---gs Beau N---, &c. Coquetilla's family, &c. Her flight from her father's. Deserted when big with child. Pitied by Mrs. H---ll. Her amour with the d. of ---. Mrs. H---'s advice in a song. Runs away. Falls into many misfortunes. Is beloved by Colonel D---. Carried by him into the country. Own'd for his wife. Elopes with S--- the Gamester. Goes to Tunbridge. Coquetilla distinguished by S--- C---gs. Serenaded by Beau N---. N--- kicked. The history of Clara and Myra. Coquetilla goes to Bath. Her adventures. Her affair with Mr. Gaylove the merchant. Exposed by S---. Runs to town with Saxillus. Goes to a masquerade: a surprizing turn there. Taken home again by the Colonel, &c. After all refuses to marry him. Her match at last. To which is added: the masque of life: a ballad. By a person of distinction.		1731	['Third-person']	['First-person']	['Poems']	
