id	title	author	date	type	transcription	notes	position	vol
3084453	A tale of a tub. Written for the universal improvement of mankind. To which is added, an account of a battle between the ancient and modern books in St. James&#x2019;s library. Also a discourse concerning the mechanical operation of the spirit, in a letter to a friend. A fragment. With the author&#x2019;s apology; and explanatory notes, by W. Wotton, B.D. and others.	Swift, Jonathan	1769	['Footnotes']		['On pg. vii-viii, xii-xv, xvii, xx, xxxvi-xxxvii, xxxix-xlii, xlv, xlix-li, lvi-lvii, lxiii-lxviii, 1, 5-7, 9, 11-3, 15-8, 20, 22-7, 29-30, 32-42, 49-53, 57, 62-9, 71-3, 76-80, 83, 85-6, 94-5, 101-3, 110, 113-4, 116-7, 119-22, 124, 129-32, 135, 137, 144-5, 147-8, 150, 153-4, 156-9, 164-6, 168-73, 177-81, 183-4, 186-7, 194, 197, 202, 205, 208-9, 215, 218-9, 224, 226-8, 230-5, 238-42, 249, 255, 277-8, 262, 273, 276, and 278-81.', 'Indicated by asterisk or cross.']	['Front', 'Middle', 'Back']	
3133906	Travels into several remote nations of the world. In four parts. By Captain Lemuel Gulliver. Volume first.	Swift, Jonathan	1766	['Table of contents.']	['The contents of part fourth.']	['Located p.110-113, after end of Part IV. Provides summary of and corresponding page number for each chapter in Part IV. ""Chap. I. The author sets out as captain of a ship. His men conspire against him, confine him to his cabbin, set him on shoar in an unknown land. He travels up in the country. The Yahoos a strange sort of animal described. The author meets two Houyhnhnms. P.1""."']	['Back']	['v.2']
3133961	Travels into several remote nations of the world. In four parts. By Lemuel Gulliver, first a surgeon, and then a captain of several ships. Vol. I.	Swift, Jonathan	1767	['Footnotes']		['First page of v.1 and last page of v.2 have notes at the bottom of the page, not marked with an asterisk or other symbol and not clearly referring to specific sections of the text, explaining the moral message of the text.', '""These voyages are intended as a moral political romance--to correct vice by shewing its deformity in opposition to the beauty of virtue, and to amend the false systems of philosophy by pointing out the errors, and applying salutary means to avoid them. ORRERY. (v.1)', '""To mortify pride, which indeed was not made for man, and produces not only the most ridiculous follies, but the most extensive calamity, appears to have been one general view of the author in every part of these travels. Personal strength and beauty, the wisdom and the virtue of mankind, become objects not of pride but of humility, in the diminutive stature and contemptible weakness of the Lilliputians; in the horrid deformity of the Brobdingnagians; in the learned folly of the Laputians, and in the parallel drawn between our manners and those of the Houyhnhnms."" (v.2)"']	['Middle']	['v.1', 'v.2']
336244	The vicar of Wakefield: a tale. Suposed to be written by himself. The third edition. Vol. I.	Goldsmith, Oliver	1766	['Table of contents']	['Contents of the second volume.']	['""Chap. I. The history of a philosophic vagabond, pursuing novelty, but losing content, page 1"']	['Front']	['v.2']
3387037	Chrysal: or, the adventures of a guinea. Wherein are exhibited views of several striking scenes, with curious and interesting anecdotes, of the most noted persons in every rank of life, whose hands it passed through, in America, England, Holland, Germany, and Portugal. By an adept. The third edition, greatly enlarged and corrected. In four volumes. Vol. I.	Johnstone, Charles	1767	['Footnote']			['Middle']	
3449865	The citizen of the world; or letters from a Chinese philosopher, residing in London, to his friends in the east. Volume the first. 	Goldsmith, Oliver	1762	['Footnotes']		['Acts as a citation for a quotation.', '""Le Comte, Vol. 1 p. 210."']	['Front']	['v.1']
3451937	The tales of the genii: or, the delightful lessons of Horam, the son of Asmar. Faithfully translated from the Persian manuscript; and compared with the French and Spanish editions published at Paris and Madrid. By Sir Charles Morell, formerly ambassador from the British settlements in India to the Great Mogul.	Morell, Charles	1764	['About the author']	['""The life of Horam, son of Asram. Written by Sir Charles Morell.""']	['""During my long and painful residence in many different parts of Asia, both in the Mogul\'s Dominions, and in those of the Ottoman Empire, it was my fortune, several times, to meet with a small Persian work, entitled, The delightful lessons of Horam..."']	['Front']	['v.1']
3452831-1	Letters on different subjects, in four volumes; amongst which are interspers'd the adventures of Alphonso, after the destruction of Lisbon. By the author of The unfortunate mother's advice to her absent daughters. Vol. II.	Pennington, Sarah	1766	['Errata']	['Errata.']		['Back']	['v.4', 'Errata for all four volumes.']
3452831-2	Letters on different subjects, in four volumes ; amongst which are interspers'd the adventures of Alphonso, after the destruction of Lisbon. By the author of The unfortunate mother's advice to her absent daughters.	Pennington, Sarah	1766	["Subscribers' list"]	['Subscribers names.']		['Front']	['v.1', 'v.3']
3477271	The celebrated Mrs. Pilkington's jests: or the cabinet of wit and humour. To which is now first added, a great variety of bon mots, witticisms, and anecdotes of the inimitable Dr. Swift, dean of St. Patrick's, Dublin. The whole forming the most brilliant collection of quaint jokes, facetious puns, smart repartees, entertaining tales in verse and prose, epigrams, epitaphs, conundrums, &c. &c. now extant.	Pilkington, Laetitia	1764	['Footnotes']		['Explanatory footnotes on pp. 33, 70, 79, and 85.']	['Middle']	
3488547	The pilgrim's progress from this world to that which is to come: the second part. Delivered under the similitude of a dream: wherein is set forth the manner of the setting out of Christian's wife and children; their dangerous journey, and safe arrival at the desired country. By John Bunyan.	Bunyan, John	1760	['Note']		['Marginal notes most pages']	['Middle']	
3488551	The pilgrim's progress from this world to that which is to come: the third part. Delivered under the similitude of a dream; shewing the several difficulties and dangers he met with, and the many victories he obtained over the world, the flesh, and the Devil: together with his arrival at the Cœlestial City, and the glory and joy he found to his eternal comfort. To which is added, the life and death of John Bunyan, author of the first and second parts; [Compleating the whole progress.]		1761	['Poem']	['A short elegy in memory of Mr. John Bunyan, who departed this life, August 17th. 1688, and in the 59th year of his age. Written by a friend of his, etc.']		['Back']	
353932	The genuine letters of Baron Fabricius, envoy from His Serene Highness the Duke administrator of Holstein to Charles XII. of Sweden. Comprehending his entire correspondence with the Duke himself, Baron Goertz then Privy-Counsellor to his Serene Highness, afterwards Prime Minister to his Swedish majesty; and with Count Reventlau, during his residence with that monarch at Bender; and also his excursions for his service into different parts of the Ottoman dominions in 1710, 1711, 1712, 1713, and 1714. Interpreted throughout, with many singular particulars, secret transactions, and curious anecdotes in relation to that Northern hero, during his residence in Turkey. Now faithfully published from the author's originals (most of them in cypher) carefully preserved in the archives of his serene highness the Duke of Holstein.	Fabrice, Ernst Friedrich von	1761	['Footnotes']		['Informational footnotes throughout the book, some of which reference other works.']	['Middle']	
3765250	Hymen's praeludia: or, love's master-piece. Being that so-much-admir'd romance, intitled, Cleopatra. In twelve parts. Written originally in French, and now elegantly render'd into English, by Robert Loveday. Vol. I.	La CalpreneÃÄde, Gaultier de Coste	1736	['To the Author']	['To his deserving friend Mr. Loveday, upon his translation of Cleopatra...']	['This paratext is more appropriately labeled ""To the Translator"" because in this case there are a variety of poems preceding the text dedicated to Loveday, the translator of this title."']	['Front']	['v.1']
3765321	Fontenelle's dialogues of the dead, in three parts. I. Dialogues of the antients. II. The antients with the moderns. III. The moderns. Translated from the French by the late John Hughes, Esq; with a reply to some remarks in a critique, call'd The judgement of Pluto, &c. And two original dialogues. The second edition.	Fontenelle	1730	['Footnotes']		['First footnote: ""*Essay on ancient and modern learning."']	['Front', 'Middle']	
3767199	The works of Mr. Thomas Brown, serious and comical, in prose and verse. With his remains, in four volumes compleat. With the life and character of Mr. Brown, and his writings, by James Drake, M.D. And a key to the whole. The seventh edition carefully collected. Adorned with a new set of copper plates.	Brown, Thomas	1730	['Footnotes']		['Pages 49, 50, 51, 54, 55, 56, 57, 58, 62, 65, 67, 68, 70, 71, 76, 77, 81, 83, 87, 92, 97, 98, 100, 101, 103, 104, 173, 175, and 319.']	['Middle']	['v.2']
3769203	Friendship in death: in twenty letters from te dead to the living. To which are added, letters moral and entertaining. In prose and verse. In three parts. By Mrs. Elizabeth Rowe.	Rowe, Elizabeth Singer	1738	['Footnotes']		['One note at the end of a letter, located on page 216.', 'Transcription: ""See the continuation of her story in Part II. p. 286."']	['Middle']	
