id	author name	author dates	author transcribed	title catalog	title full	title half	title series	vols	edition transcribed	edition controlled	pub date	pub date transcribed	pub location	pub	pub transcribed	printer	bookseller	pub notes	format	illustrations	pub cataloger notes	para:preface	para:dedication	para:advertisement	para:to the reader	para:intro	para:note	para:other	para:footnotes	epigraph source transcribed	narrative form primary	narrative form secondary	subscriber list	inscription	marginalia	author claim	author claim type	author gender claim	author gender	advertisement genres	title words:other works	title words:singular nouns	title words:place names	holding institution	cataloger initials	cataloger institution
440313	Haywood, Eliza Fowler	1693?-1756.		The history of Jemmy and Jenny Jessamy in three volumes / by the author of The history of Betsy Thoughtless.		The History of Jemmy and Jenny Jessamy. Vol. I.		3											Duodecimo		['Vol. 1, page 39-40 is missing its top outer corner and page numbers.']									['']	['Third-person']	['Letters']								['Fiction']						
440315	Opie, Amelia	1769-1853.		Illustrations of lying, in all its branches /  by Amelia Opie. From the second London ed.	Illustrations of lying, in all its branches. By Amelia Opie. From the second London edition. 			1	From the second London edition. 		1827	1827	Hartford		Published by Silas Andrus				Duodecimo		['Bookplate - ""Friends historical library, Swarthmore College Pennsylvania."']	""I am aware that a preface must be short, if its author aspire to have it read. I shal therefore content myself with making a very few preliminary observations, which I wish to be considered as apologies. [...]"	The dedication reads, ""To thee, my beloved father, I dedicated my first, and to thee I also dedicate my present, work; with the pleasing conviction that thou art disposed to form a favourable judgment of any production, however humble, which has a tendency to promote the moral and religious welfare of mankind."					true	Footnotes appear on pages 8, 62, 75, 82-4, 86, 140-2, 198-200, 207-8, 212, and 239-40.	['']	['First-person']	['Third-person', 'Letters']				Author (text) 	By proper name	Female	Female			['Illustration', 'Branch', 'Edition']	['London']		EJM	Swarthmore College
440316	Opie, Amelia	1769-1853.		Illustrations of lying in all its branches by Amelia Opie.	Illustrations of lying in all its branches.  By Amelia Opie.			1			1829	1829	Exeter, N. H. : 	['John C. Gerrish', 'Gerrish, John Calvin']	Published by John C. Gerrish, 				Octavo		['Bookplate - Friends Historical Library Swarthmore College Pennsylvania.  Gift of H. M. Lippincott']	""I am aware that a preface must be short, if its author aspires to have it read. [...]"	The dedication reads, ""To thee, my beloved father, I dedicated my first, and to thee I also dedicate my present, work; ---- with the pleasing conviction that though art disposed to form a favourable judgment of any production, however humble, which has a tendency to promote the moral and religious welfare of mankind.  Amelia Opie."					true	Footnotes appear on pages 10, 52, 64, 69-73, 115-7, 160-1, 166-8, 170-1, and 191-2.	['']				true		Author (text)	Proper name	Female	Female			['Illustration', 'Branch']			JRH	Swarthmore College
440317	Chaigneau, William,	1709-1781		The history of Jack Connor.	The history of Jack Connor. Volume I. 			2			1752	M DCC LII.1752	London	['W. Johnston', 'W. Johnston']	Printed for W. Johnston, at the Golden Ball in St. Paul\\\'s-church-yard. 				Duodecimo		['Bookplate - ""Preseveranti Dabitur"" ""Astley Terry"" "']		""The generality of dedications are drawn like bills of excange for full value supposed to be given in compliment and encomium, but this address expects no pecuniary indlugence; neither does it beg a protection which no man can give you from public censure..."" "		""The historian is an absolute stranger to most of the people of the present age, therefore can never pretend to the honour of satyrizing any man, or body of men."" "					['', 'Pope']	['Third-person']	['First-personLetters']		true	true	Author (paratext)	Generic/Descriptive	Indeterminate	Unknown			['History', 'Volume']			TJT	Swarthmore College 
440319				Letters from Julia, the daughter of Augustus, to Ovid. A manuscript discovered at Herculaneum. Translated from a copy of the original. To which is annexed, The lady and the sylph. A visionary tale.	Letters from Julia, the daughter of Augustus, to Ovid. A manuscript discovered at Herculaneum. Translated from a copy of the original. To which is annexed, The lady and the sylph. A visionary tale. 	Letter from Julia, the daughter of Augustus, to Ovid. 		1			1753	MDCCLIII.1753	London	['Lockyer Davis', 'Davis, Lockyer, ']	Printer for Lockyer Davis, near Salisbury-court, Fleet-Street. 				Duodecimo			""We here present the public with a monument, found with many others amonst ruins, and is not perhaps the least precious which time has given value to. What is a medal of Nero or Vitellius, compar'd to the espitolary correspondence of a pretty woman, daughter of an emporer, to the most gallant of all men, and the most amiable of all poets?"								['']	['Epistolary']					Author (text) 	By proper name	Female	Unknown"	['Mixed genre ']	['The Lady and the Sylph']	['Letter', 'Daughter', 'Manuscript', 'Lady', 'Sylph', 'Tale ', 'Copy', 'Original ']	['Herculaneum ']		EJM	Swarthmore College 
440320	Author of The Greeks			Life High and Low  by the author of The greeks, Pigeons, Fashion, To night, Ton, Modern belles, Modern beaux, Dress and address, &c. ; embellished with humorous coloured plates.	Third edition. Life high & low. By the author of The Greeks, Pigeons, Fashion, To night, Ton, Modern belles, Modern beaux, Dress and address, &c. Embellished with humorous colored plates. 			1	Third edition. 		1819	1819.	London	['J. J. Stockdale', 'Stockdale, Joseph']	Printed for J.J. Stockdale, No. 41, Pall Mall.	['Handy']			Duodecimo	Ill.	['12mo in 6s']	The preface begins, ""The humours of high life and of low life, have long been the objects of the ambition, or of the curiosity of the young and enterprising. To occupy a place in the first circle, is the desideratum, the summum bonum of a youth just off the collegiate anvil, or of a half-fledged hussar, cornet of dragoons, or guard-exquisite."							Footnotes are located on pages iv and vii of the preface.	['', 'Pope']	['Third-person']				true	Author(text)	Reference to other works	Indeterminate	Unknown	['Mixed Genre']	['The Greeks', 'Pigeons', 'Fashion', 'To night', 'Ton', 'Modern belles', 'Modern beaux', 'Dress and address']	['Life', 'Author', 'Greek', 'Pigeon', 'Fashion', 'Belle', 'Beau', 'Dress', 'Address', 'Plate']			EJM	Swarthmore College
440321				The surprising adventures of Bampfylde Moore Carew, king of the beggars  containing his life, a dictionary of the cant language and many entertaining particulars of that extraordinary man.	The surprising adventures of Bampfylde Moore Carew, king of the beggars containing his life a dictionary of the Cant Language and many entertaining particulars of that extraordinary man. A new edition corrected & much improved.			1	A new edition corrected & much improved.		1812	1812		["Crosby's & Co.", 'W. Salter', 'Crosby']	Printed for W. Salter Tiverton, and sold by Crosby\\\'s & Co. London and the booksellers in Exeter, Taunton, Sherborne, Frome, Salisbury, Plymouth & Dock.				Duodecimo	Ill. (frontispiece)	["The book's frontispiece is a portrait of Mr. Bampfylde Moore Carew. Further illustrations appear on pages 116-7 and 238-9."]	The preface begins, ""The many incorrect and inelegant editions which have been intruded on the public have induced the present proprietors to undertake a more complete history of this celebrated man. [...]"						true	Footnotes appear on pages 5, 11, 18, 19, 47, 54-5, 69, 123-5, 155, 170, 176, 208, and 226.	['']	['Third-person']	['Letters']		true	true	Editor (text)	Generic/Descriptive	Indeterminate	Unknown			['Adventure', 'King', 'Beggar', 'Life', 'Dictionary', 'Language', 'Particular', 'Man', 'Edition']			JRH	Swarthmore College
440325	Paltock, Robert	1697-1767.		Memoirs of the life of Parnese, a Spanish lady of vast fortune : written by herself : shewing the irresistable force of education : with a true account of the hardships she suffered, in man\\\'s apparel, for eight years in different countries in the prosecution of a virtuous amour with Rockbartez, her escape from slavery with Sarpeta, her master\\\'s daughter, their flight into Persia, her accidental marriage there to Rockbartez, and return : interspersed with the story of Beaumont and Sarpeta / translated from the Spanish manuscript by R.P., gent.	Memoirs of the life of Parnese, a Spanish lady of vast fortune. Written by herself: shewing the irresistable force of education: with a true account of the hardships she suffered, in man's apparel, for eight years, in different countries, in the prosecution of a virtuous amour with Rockbartez; her escape from slavery with Sarpeta, her master's daughter; their flight into Persia; her accidental marriach there to Rockbartez; and return. Interspersed with the story of Beaumont and Sarpeta. Translated from the Spanish manuscript, by R. P. Gent. 			1			1751	MDCCLI	London	['W. Owen and Son (London, England)', 'J. Robson and W. Clarke', 'Owen, W. (William)', 'Clarke, William']	Printed for William Owen, at Homer\\\'s Head, near Temple Bar; and for William Clarke, under the Royal Exchange, Threadneedle-street. 				Duodecimo		['Bookplate - ""Ubi spiritus ibi libertas"" ""Wm. Constable esq. F.R.S & F.A.S."']	""This Spanish history (amongst numberless papers of different sorts) falling into the hands of a friend of mine, to whose kinsman the writings, and securities of the deceased lady, the subject of the following sheets, were configned; I understanding the language, and receiving a particular pleasure from the reusal of some parts of it, (for it was all on loose sheets) took the pains to collect the dispersed fragments of it..."" "	""Madam, the prevalency of custom, having rendered it essential to a work of the following nature, that it be ushered into light under patronage of some person of distinguished merit; from a just regard to whome, its author may hope for indulgent treatment from the world: I had no sooner compleated these memoirs, than I presumed to enroll them under your protection;..."" "					true		['']	['First-person']	['Letters', 'Dramatic dialogue']		true		Author (text)	Proper name	Female	Female			['Memoir', 'Life', 'Lady', 'Fortune', 'Herself', 'Force', 'Education', 'Account', 'Hardship', 'Man', 'Apparel', 'Year', 'Country', 'Prosecution', 'Amour', 'Escape', 'Slavery', 'Master', 'Daughter', 'Flight', 'Marriage', 'Story', 'Manuscript']	['Persia']		TJT	Swarthmore College
440326	La Solle, Henri-François de,	d. 1761.		Memoirs of a man of pleasure,  or The adventures of Versorand.	Memoirs of a man of pleasure, or the adventures of Versorand. Volume I. 			2			1751	MDCCLI.	London	['Osborne, Thomas', 'Osborne, Thomas, ']	Printed for T.Osborne in Gray\\\'s Inn.				Duodecimo		['v.1 pages 330-335 are mispaginated as 430-435']		To Samuel Foote, Esq. These memoirs of a man of pleasure, translated from the French, are inscribed by his most humble servant, the editor					true	Footnotes in v.2 are found on the following pages: 17, 124, 	['']	['First-person']	['Letters']			true	Editor (text) 	Generic/Descriptive	Indeterminate	Unknown 			['Memoir', 'Man', 'Adventure', 'Volume', 'Pleasure ']			TJT	Swarthmore College
440327	Cleland, John	1709-1789		Memoirs of a Coxcomb.	Memoirs of a Coxcomb.	Memoirs of a Coxcomb. Part II.		1			1751	M.DCC.LI1751	London	['Griffiths, R. ', 'Griffiths, R.']	Printed for R. Griffiths, at the Dunciad in Paul\\\'s church-Yard.				Duodecimo		['The title page includes a particularly large printer\'s ornament. Page 267 is misnumbered 265.Library marginalia penciled on the front flyleaves identifies this book as ""By John Cleland"" and ""1st edn""."']							true		['']	['First-person']	['Letters']		true	true							['Memoir', 'Coxcomb']			EJM	Swarthmore College
