id	title	author	date	a	b	x	c	v
1799929	Travels into several remote nations of the world. In four parts. By Lemuel Gulliver, first a surgeon, and then a captain of several ships. Vol. I.	Swift, Jonathan	1726	['To the reader']	['The publisher to the reader.']	['""The author of these travels, Mr. Lemuel Gulliver, is my ancient and intimate friend; there is likewise some relation between us by the mother\'s side."']	['Front']	['v.1']
1799929	Travels into several remote nations of the world. In four parts. By Lemuel Gulliver, first a surgeon, and then a captain of several ships. Vol. I.	Swift, Jonathan	1726	['Table of contents']	['The contents']	['Numbers chapters and provides summary of each. ""Chap. I. The author sets out on his third voyage; is taken by pirates: the malice of a Dutchman."']	['Front']	['v.2']
1799929	Travels into several remote nations of the world. In four parts. By Lemuel Gulliver, first a surgeon, and then a captain of several ships. Vol. I.	Swift, Jonathan	1726	['Table of contents']	['The contents']	['Numbers chapters and provides summary of each. ""Chap. I. The author sets out as captain of a ship."']	['Middle']	['v.2']
1808057	Secret histories, novels, and poems. In four volumes. Written by Mrs. Eliza Haywood.	Haywood, Eliza Fowler	1725	['Poem']	['To Mrs. Eliza Haywood, on her writings.']	['""If but thro\' finer organs, souls shine forth,---and polished matter marks the mental worth;---sure spirit free, by no dull mass controul\'d, exerts full vigour in fair female mode--"']	['Front']	['v.1']
1808057	Secret histories, novels, and poems. In four volumes. Written by Mrs. Eliza Haywood.	Haywood, Eliza Fowler	1725	['Poem']	["To Mrs. Eliza Haywood, on her novel, call'd Love in excess, &c."]	['""Fain wou\'d I here my vast ideas raise,---to point the wonders of Eliza\'s praise;"']	['Front']	['v.1']
1808057	Secret histories, novels, and poems. In four volumes. Written by Mrs. Eliza Haywood.	Haywood, Eliza Fowler	1725	['Poem']	['By an unknown hand. To the most ingenious Mrs. Haywood, on her novels, entitled, Love in excess.']	['""A stranger muse, an unbeliever too, (knew!--that womens souls such strength of vigor---nor less an atheist to love\'s power declar\'d,---till you a champion for the sex appear\'d!"']	['Front']	['v.1']
1808057	Secret histories, novels, and poems. In four volumes. Written by Mrs. Eliza Haywood.	Haywood, Eliza Fowler	1725	['Poem']	["Verses wrote in the blank leaf of Mrs. Haywood's novel."]	['""Of all the passions given us from above,---the noblest, truest, and the best, is love;"']	['Front']	['v.1']
1808057	Secret histories, novels, and poems. In four volumes. Written by Mrs. Eliza Haywood.	Haywood, Eliza Fowler	1725	['Dedication']	['To the right honourable the Lady How.']	['""Madam, dedications are become so scandalous as of late, that if modesty were not a virtue too little fashionable, both the patron and the writer wou\'d be out of countenance."" Dedication in v.2, section ""The injur\'d husband: or, the mistaken resentment. A novel. By Mrs. Eliza Haywood"']	['Middles']	['v.2']
1808057	Secret histories, novels, and poems. In four volumes. Written by Mrs. Eliza Haywood.	Haywood, Eliza Fowler	1725	['Preface']	['Preface.']	['""Troubling the reader with any thing of this kind, is generally so little to the purpose, that I have often though the authors made use of such introductions more to swell the bulk of their book, than any other reason: and how sensible soever I am of the many faults the following sheets are full of, I shou\'d rather commit myself and them to the good nature of the world, than add to them by an impertinent apology."" Preface in v.2, section ""The injur\'d husband"']	['Middle']	['v.2']
1808057	Secret histories, novels, and poems. In four volumes. Written by Mrs. Eliza Haywood.	Haywood, Eliza Fowler	1725	['Dedication']	['To Sir Richard Steele.']	['""Sir, the next step to having merit one\'s self, is to admire it in another; and that I no sooner testified how very much I am sensible of yours, was only owing to my desires of doing it in a manner more worthy your acceptance."" Dedication to v.3 section ""The surprise: or, constancy rewarded. By Mrs. Eliza Haywood"']	['Middle']	['v.3']
1808057	Secret histories, novels, and poems. In four volumes. Written by Mrs. Eliza Haywood.	Haywood, Eliza Fowler	1725	['Dedication']	["To the honourable William Young Esq; one of the lords commissioners of His Majesty's treasury."]	['""Sir, were there a hope, tho\' ne\'er so distant a one, that I should ever be capable of any performance worthy the honour of your patronage, it would not have been for a trifle such as this I had entreated it: but as I am a woman, and consequently depriv\'d of those advantages of education which the other sex enjoy, I cannot so far flatter my desires, as to imagine it is in my power to soar to any subject higher than that which nature is not negligent to teach us."']	['Middle']	['v.3']
1839540	A view of the beau monde: or, memoirs of the celebrated Coquetilla. A real history. In which is interspersed the amours of several persons of quality and distinction. With several original songs by S---y C---gs Beau N---, &c. Coquetilla's family, &c. Her flight from her father's. Deserted when big with child. Pitied by Mrs. H---ll. Her amour with the d. of ---. Mrs. H---'s advice in a song. Runs away. Falls into many misfortunes. Is beloved by Colonel D---. Carried by him into the country. Own'd for his wife. Elopes with S--- the Gamester. Goes to Tunbridge. Coquetilla distinguished by S--- C---gs. Serenaded by Beau N---. N--- kicked. The history of Clara and Myra. Coquetilla goes to Bath. Her adventures. Her affair with Mr. Gaylove the merchant. Exposed by S---. Runs to town with Saxillus. Goes to a masquerade: a surprizing turn there. Taken home again by the Colonel, &c. After all refuses to marry him. Her match at last. To which is added: the masque of life: a ballad. By a person of distinction.		1731	['To the Reader']	['An epistle to the readers']	['""The vast number of political pamphlets, with which the town is daily pester\'d, and with which most people seem to be tired, encourages me to hope that a work of this nature will not be unwelcome; wherein I assure my readers, my satyr shall be only aimed at vice and folly in general."']	['Front']	
1839540	A view of the beau monde: or, memoirs of the celebrated Coquetilla. A real history. In which is interspersed the amours of several persons of quality and distinction. With several original songs by S---y C---gs Beau N---, &c. Coquetilla's family, &c. Her flight from her father's. Deserted when big with child. Pitied by Mrs. H---ll. Her amour with the d. of ---. Mrs. H---'s advice in a song. Runs away. Falls into many misfortunes. Is beloved by Colonel D---. Carried by him into the country. Own'd for his wife. Elopes with S--- the Gamester. Goes to Tunbridge. Coquetilla distinguished by S--- C---gs. Serenaded by Beau N---. N--- kicked. The history of Clara and Myra. Coquetilla goes to Bath. Her adventures. Her affair with Mr. Gaylove the merchant. Exposed by S---. Runs to town with Saxillus. Goes to a masquerade: a surprizing turn there. Taken home again by the Colonel, &c. After all refuses to marry him. Her match at last. To which is added: the masque of life: a ballad. By a person of distinction.		1731	['Poem']	['The masque of life']	['Description of song: ""Suppos\'d to be sung by a poor Scholar. To the tune of a triffling song you shall hear. A ballad."" Transcription of first stanza: ""To my ditty, good people, give ear---and around me describe a large ring;---where, let but your bounty appear,---and i to some purpose shall sing."']	['Back']	
187817-1		Croft, Herbert	1786	['Preface']		['""It is not necessary to say any thing more by way of Preface, than to desire the Reader who feels an Inclination to censure any of these Letters, will recollect the Persons by and to whom, and the Situations in which they were written."']	['Front']	
187817-1		Croft, Herbert	1786	['Table of Contents']	['Contents.']	['Summary of letter contents; page numbers included; begins page 5, ends page 12']	['Front']	
187817-1		Croft, Herbert	1786	['Memoir']	['Memoirs of Miss Ray. (Not in the London Edition.) The following Account of Miss Ray, first appeared in the Hibernian Magazine, for April, 1779, and is new, by particular Desire, republished.']	['Includes Vergil and Dryden epigraphs, and footnotes that contain a play and songs in verse. Begins page 13, ends page 24. Seems to be excerpt from another work - see Franklin record.']	['Front']	
