id	title	author	date	a	b	x	v
59418	Trials of the human heart, a novel in four volumes. By Mrs. Rowson, of the new theatre, Philadelphia, author of Charlotte, Fille de Chambre, inquisitor, &c. &c. Vol.II	Rowson	1795	['J. J. Parkhurst 194.']	['Ink']	['Written on title page of v.4']	['v.4']
5946802	A narrative of the extraordinary adventures, and sufferings by shipwreck & imprisonment, of Donald Campbell, esq. of Barbreck: with the singular humours of his Tartar guide, Hassan Artaz; comprising the occurrences of four years and fice days, in an overland journey to India. In a series of letters to his son.	Campbell, Donald	1799	['S. W. Cox']	['Ink']	['Front free leaf, before title page']	
73842	Mentoria; or the young lady's friend. In two volumes. By Mrs. Rowson, of the New-Theatre, Philadelphia: author of The Inquisitor, Fille de chambre, Victoria, Charlotte, &c. &c. Vol. I.	Rowson	1794	['Mary Bran, from her friend KOB']	['Pencil']	['Located on front free endpaper; there may be another word or two in the inscription, but I was unable to distinguish them']	
9492	The widow of the village, or, Adventures of innocence. A moral tale, by the celebrated Marmontel. Translated from the original French, by Mr. Heron. To which is added, the error of a good father.	Marmontel, Jean FranÁois	1799	['Charlie & Chafma[...] Book, Preston, [...] Jun. 20th 1878.']	['Pencil']	['Found on front paste-down endpaper. Partially obscured by University of Pennsylvania bookplate and partially illegible.']	
973317	Miscellaneous works, prose and poetical. By a young gentleman of New-York.	Linn, John Blair	1795	['Henry [Y] Austin []']	['Ink']	['Located top margin pg 100. Mostly illegible.']	
976233	Modern chivalry: containing the adventures of captain John Farrago, and Teague Oregan, his servant. Volume I. By H. H. Brackenridge.	Brackenridge, H. H	1792	['Jane Vanderlyn']	['Ink']	['Located full title page']	['v.1']
101337	The romance of real life. By Charlotte Smith. In three volumes. Vol. I.	Smith, Charlotte Turner	1787	['Eliz: Bateman']	['Ink']	['On front free endpaper']	['v.2', 'v.3']
101382	Arpasia; or, the wanderer. A novel. By the author of The nabob. In three volumes. Vol. I.	Clarke, Richard	1786	['Eliz: Bateman 3 vols']	['Ink']	['On first leaf of front free endpaper']	['v.1', 'v.2', 'v.3']
102731	The widow of Kent; or the history of Mrs. Rowley. A novel. In two              volumes. Vol. I.		1788	['Matt Bradley Matt Bradley Matt Bradley CDB Matthew Bradley CDBCDB              Matt Bradley CD MCDBD Matt Bradley Mr Matt Bradley']	['Pencil']	['Located front paste-down endpaper.']	['v.2']
102798-1	The young widow; or, the history of Cornelia Sedley, in a series of letters. Volume I.	Hayley, William	1789	['Eliz: Bateman']	['Ink']	['Located front fly paper.']	['v.2', 'v.3', 'v.4']
104121	The stage-coach. Containing the character of Mr. Manly, and the history of his fellow-travellers. Vol. I.	Smythies	1789	['[unreadable]']	['Ink']	['On back paste down endpaper']	['v.1']
105725-1	The exiles; or, memoirs of the Count de Cronstadt. By Clara Reeve, author of The old English baron, Two mentors, &c. &c. In three volumes. Vol. I.	Reeve, Clara	1788	['[Mary ]']	['Ink']	['Signature seems to have been scraped from front paste-down endpaper.']	['v.3']
105725-2	The exiles; or, memoirs of the Count de Cronstadt. By Clara Reeve,              author of The old English baron, Two mentors, &c. &c. In three volumes. Vol.              I.	Reeve, Clara	1788	['Judith Cable 1790']	['Ink']	['Located front free endpaper and full title page.']	['v.1', 'v.2', 'v.3']
105746	The history of Miss Greville. In three volumes. By the author of Interesting memoirs. Volume first.	Keir, Elizabeth	1787	['E[  ] [] Riches']	['Ink']	['Located on front pastedown endpaper. Largely illegible.']	['v.1', 'v.2', 'v.3']
105788	Memoirs of Charles Townly. [Written by himself.] In three volumes. Vol. I.		1789	['Susan Johnston']	['Ink']	['Located on half title page in each volume']	['v.1', 'v.2', 'v.3']
105802	The man of benevolence.		1789	['[Har.] Saunderson']	['Ink']	['Located on verso of back fly leaf.']	
105881	Female stability; or, the history of Miss Belville. In a series of letters. By the late Miss Palmer. The second edition. Vol. I.	Palmer, Charlotte	1785	['Miss Jean Fleming [Dirgbridge]']	['Ink']	['Located front free endpaper. Final word of inscription crossed out with ink.']	['v.3']
106006	The niece; or the history of Sukey Thornby. A novel. In three volumes. Vol. I. By Mrs. P. Gibbes, author of the history of Lady Louisa Stroud.	Gibbes, Phoebe	1788	['Mr. J Woodward, Stainforth, 1851']	['Ink']	['Located on verso leaf facing title page in all three volumes. Hard to decipher, includes more words than those transcribed (potentially naming a location) and decoration']	['v.1', 'v.2', 'v.3']
106014-1	The Recess; or, a tale of other times. By the author of the Chapter of Accidents. The third edition, corrected. Vol. I.	Lee, Sophia	1787	['John C Mendenhall April 1927']	['Ink']		['v.1', 'v.2', 'v.3']
106014-2	The recess; or, a tale of other times. By the author of The chapter of accidents. The third edition, corrected. Vol. I.	Lee, Sophia	1787	['Catherine Thomson']	['Ink']	['Located full title page.']	['v.1', 'v.2', 'v.3']
106033	Cecilia, or memoirs of an heiress. By the author of Evelina. The fourth edition. In five volumes. Vol. I.	Burney, Fanny	1784	['Wm. Colladay []']	['Ink']	['Located p. [5] (first page of text), v.1; p. [3] (first page of text), v.2-5.']	['v.1', 'v.2', 'v.3', 'v.4', 'v.5']
106552	Belinda, or, the fair fugitive. A novel. By Mrs. C--- dedicated to her grace the Duchess of Marlborough. A new edition. In two volumes. Vol. I.	C----	1789	['John C. Mendenhall April 1927']	['Ink']	['Located front free endpaper.']	['v.1', 'v.2']
106811-2	Arundel. By the author of the Observer. Vol. I.	Cumberland, Richard	1789	['Cumberland']	['Ink']	['Located on title page in both volumes']	
106820	The school for fathers; or, the victim of a curse. A novel. Containing authentic memoirs and anecdotes, with historical facts. In two volumes. Vol. I.		1788	['Thomas Davidson 1857']	['Ink']	['Located on front free endpaper.']	['v.1', 'v.2']
106972	Earl Strongbow: or, the history of Richard de Clare and the beautiful Geralda. In two volumes. Vol. I.	White, James	1789	['Eliza Gifford, Nerquis-Flintshire, 1807']	['Ink']	['Located on Title Page in both volumes']	['v.1', 'v.2']
107711	Saint Julian's Abbey. A novel. In a series of letters. In two volumes. Vol. I.		1788	['SARAH H...']	['Pencil']	['Located back fly paper.']	['v.1']
107728	Agnes De-Courci: a domestic tale. In two volumes. Inscribed with permission to Col. Hunter. By Mrs. Bennett, author of the Welch Heiress, and Juvenile Indiscretions. Vol. I.	Bennett	1789	['Sir George Riffam']	['Ink']	['Located on front paste down endpaper and verso of title page in volume 2']	['v.2']
161049-2	The works of Henry Fielding, esq; with the life of the author. A new edition, in ten volumes. To which is now added, The fathers; or, The good-natured man. Vol. I.	Fielding, Henry	1784	['[Illegible]']	['Ink']	['Full title page']	['v.1']
161798	Caroline of Lichtfield; a novel. Translated from the French. By Thomas Holcroft. Vol. I.	Montolieu, Isabelle de	1786	['E.A. Gayton']	['Ink']	['Located first page of text in v.1 and v.3, title page in v.2']	['v.1', 'v.2', 'v.3']
161806	Caroline of Lichtfield; a novel. Translated from the French. By Thomas Holcroft. The second edition. Vol. I.	Montolieu, Isabelle de	1786	['John Custance 1788']	['Ink']	['Located front paste-down endpaper.']	['v.1', 'v.2', 'v.3']
162466	The gamesters: a novel. In two volumes. By the authoress of Burton-Wood and Joseph. Vol. I.	Mackenzie, Anna Maria	1786	['Jl. L. Jyhe [?]']	['Ink']	['Located on half title page in both volumes']	['v.1', 'v.2']
162702	Warbeck: a pathetic tale. In two volumes. Vol. I.	Arnaud, FrancÃßois-Thomas-Marie de Baculard d\'	1786	['Rowland Wingfield']	['Ink']	['Located on front paste-down endpaper of both volumes']	['v.1', 'v.2']
1799034	Julia de Gramont. By the right honorable Lady H****. In two volumes. Vol. I.	Hawke, Cassandra	1788	['M [ ]']	['Ink']	['Largely illegible signature located front free endpaper.']	['v.1']
1799123	Melissa and Marcia; or the sisters: a novel. In two volumes. Vol. I.	Hervey, Elizabeth	1788	['Lady Newdigate']	['Ink']	['Printed on a piece of paper pasted onto front paste down endpaper, in both volumes']	['v.1', 'v.2']
3450187	The Platonic guardian: or, history of an orphan.	A Lady	1788	['John F. Lewis']	['Ink']	['Title Page']	
35225-1	Emmeline, the orphan of the castle. By Charlotte Smith. In four volumes. Vol. I.	Smith, Charlotte Turner	1788	['[] Beech Hill']	['Ink']	['Located top right-hand corner of title page. Inscription is cut off at the top.']	['v.2']
35225-2	Emmeline, the orphan of the castle. By Charlotte Smith. In four volumes. Vol. I.	Smith, Charlotte Turner	1788	['Eliz: Bateman']	['Ink']	['Located upper right-hand corner of front fly leaf.']	['v.2', 'v.3', 'v.4']
4785227	Heloise: or, the siege of Rhodes. A legendary tale. By the author of Maria: or, The generous rustic. Second edition. To which is added Harriet: or, The vicar's tale. In two volumes. Vol. I.	Berkeley, George Monck	1788	['Geo. Peters']	['Ink']	['On title page of v.1 and half title of v.2']	['v.1', 'v.2']
57961	Caroline; or, the diversities of fortune: a novel. In three volumes. The second edition. Volume first.	Hughes	1787	['Susan Nuttall 1788']	['Ink']	['Located full title page, v.1 and v.3; first page of text, v.2.']	['v.1', 'v.2', 'v.3']
87232-2	Zeluco. Various views of human nature taken from life and manners, foreign and domestic. In two volumes. Vol. I.	Moore, John	1789	['Nancy Morris']	['Pencil']	['Located in v.1, pg. 273. Written in white space below text.']	
ocn476765648	The adventures of a pin, supposed to be related by himself, herself, or itself.		1796	["Job Lousley's book Hampstead Norris Berk. 1842"]	['Ink']	['Located on full title page and outer margin of pg.186']	
ocm02861722 	Discipline: a novel. By the author of ""Self-control.""	Brunton, Mary	1814	['Mary Brunton']	['Pencil']	['Located on full title-page.']	['v.1']
ocn486073979	Traits of nature, by Miss Burney, author of Clarentine, &c. In five volumes vol. I.	Burney, Sarah Harriet	1812	['Jane M Cooper']	['Ink']	['Located at top of title page.']	['v.3', 'v.4']
ocm52981134 	Traits of nature, by Miss Burney, author of Clarentine, &c. In five volumes vol. I	Burney, Sarah Harriet	1813	['C Wakeham']	['Ink']	['Front free endpaper']	['v.2', 'v.5']
ocn270121854	Blue-stocking hall.	Chetwode	1827	['his Mother']	['Ink']	['The rest of the inscription has been cut off', 'Located on the title page']	['v.1']
ocm02892878 	Continental adventures. A novel. In three volumes.	Eaton, Charlotte A	1826	['Dr. Grindrod']	['Pencil']	['Located on first front flyleaf']	['v.2', 'v.3']
ocm21212908 	Marriage, a novel.	Ferrier, Susan	1818	['1770 1785 22']	['Pencil']	['Verso rear flyleaf']	['v.3']
ocn940098594	Rothelan; a romance of the English histories. By the author of Annals of the parish, Ringan Gilhaize, The Spaewife, &c.	Galt, John	1824	['J. T. 3.']	['Ink']	['Written on armorial bookplate']	['v.3']
ocm52859548 	Delves, a welch tale. By Mrs. Gunning. In two volumes. The second edition. Vol. I.	Gunning	1796	['T. H. Foxcroft']	['Ink']	['Located on the title page.']	['v.1', 'v.2']
ocm43297821 	The gipsy countess: a novel. By Miss Gunning. In two volumes. Vol. I.	Gunning	1799	['John Dysant']	['Ink']	['Title page']	['v.1']
ocm12862142 	Osmond, a tale. By the author of ""The favorite of nature.""	Kelty, Mary Ann	1822	['Kelty, Mary Ann']	['Pencil']	['Front paste-down endpaper']	['v.2', 'v.3']
ocm06853360 	Trials; a tale. By the author of ""the favourite of nature,"" &c. &c.	Kelty, Mary Ann	1824	['G Suffield']	['Ink']	['Located on half title page']	['v.1', 'v.2', 'v.3']
ocn931590936	Dunallan; or, know what you judge; a story. In three volumes. By the author of ""The Decision,"" ""Father Clement,"" &c. &c.	Kennedy, Grace	1825	['Grace Kennedy']	['Pencil']	['Front paste-down endpaper']	['v.1']
ocm13226312 	The Quakers; a tale. By Elizabeth B. Lester.	Lester, Elizabeth B	1817	['Leo Morhiman']	['Ink']	['Title-page']	
ocn841534744	The monk: a romance.	Lewis, M. G	1796	['[Rothschild 1327] [Todd Early Williams of Monk, 1950] --- Vol III. pp35o93 marginal defects NO LOSS OF TEXT 3v 56738 128/200 5800- pounds --- 48 24/72']	['Pencil']	['Second front free endpaper', '48 24/72 has a slash through it in pencil.']	['v.1']
ocm04739245 	Romantic tales, by M. G. Lewis, author of the Monk, Adelgitha, &c. In four volumes.	Lewis, M. G	1808	['Mrs Cole Martin']	['Ink']	['Verso front free endpaper.']	['v.1']
