id	title	author	date	a	b	c	d
3451191	The perfidious P--- being letters from a nobleman to two ladies, under the borrow'd names of Corydon, Clarinda & Lucina. With the ladies answers.		1702	['Epistolary']			
3488499	The pilgrim's progress from this world to that which is to come: delivered under the similitude of a dream: wherein is discover'd the manner of his setting out: his dangerous journey; and safe arrival at the desired country. By John Bunyan.	Bunyan, John	1761	['Third-person']	['First-person']		
3765209	The works of Francis Rabelais, M.D. in five volumes. Vol. I. Now carefully revised, and compared throughout with the late new edition of M. Le du Chat, by Mr. Ozell. Who has likewise added at the bottom of the pages, a translation of the notes, historical, critical, and explanatory, of the said M. du Chat, and others. In which notes, never before printed in English, the text is not only explained, but, in multitudes of places, amended, and made conformable to the first and best editions of this learned and facetious author. Adorn'd with 15 very neat copper plates.	Rabelais, FranÁois	1738	['First-person']	['Third-person', 'Dramatic dialogue', 'Letters']	['Poems']	
3765310	Cassandra, a romance. In five parts. Written originally in French, and faithfully translated into English by Sir Charles Cotterell, master of the ceremonies to King Charles I. and King Charles II. Vol. I.	La CalpreneÃÄde, Gaultier de Coste	1725	['First-person']	['Third-person', 'Letters']		
3766195	The history of Miss Jenny Salisbury; addressed to the Countess of Roscommond. Translated from the French of the celebrated Madame Riccoboni. In two volumes. Volume I.	Riccoboni, Marie Jeanne	1764	['Epistolary']			
3768213	Il Decamerone. One hundred ingenious novels: written by John Boccacio, the first refiner of the Italian language. Now done into English, and accommodated to the gust of the present age.	Boccaccio, Giovanni	1702	['Third-person']		['Song']	
3768559	Miscellaneous works of Dr. William Wagstaffe, physician to St. Bartholomew's-Hospital, fellow of the College of Physicians, and of the Royal Society. To which is prefix'd his life, and an account of his writings. Adorn'd with several curious cuts engrav'd on copper. His character writ by an eminent physician soon after his death. He was no less valued for his skill in his profession, which he shewed in several useful treatises, than admired for his wit and facetiousness in conversation. The second edition.	Wagstaffe, William	1726	['First-person', 'Epistolary']	['Third-person']	['Poems']	
3859265	The Christian Turk, or, the instructive and entertaining adventures of Prince Jakaya, son to Mahomet III. Emperor of the Turks: who lost his succession to the Ottoman Empire, by being privately bred up in the Christian religion. The whole intermix'd with several delightful histories of the most illustrious personages, and containing the greatest variety of events ever yet published. In two volumes. The second edition. Translated from the original French.	Vignacourt, Adrien de la Vieuville d\'Orville	1735	['Third-person']			['Letters']
3866527-1	Post-boy robb'd of his mail: or, The pacquet broke open. Consisting of letters of love and gallantry, and all miscellaneous subjects: in which are discover'd the vertues, vices, follies, humours and intrigues of mankind. With remarks on each letter. Both volumes in one. The second edition. With the addition of many new and ingenious letters, never before published.	Gildon, Charles	1706	['Epistolary']	['First-person']	['Poems']	
3866527-2	Post-boy robb'd of his mail: or, The pacquet broke open. Consisting of letters of love and gallantry, and all miscellaneous subjects: in which are discover'd the vertues, vices, follies, humours and intrigues of mankind. With remarks on each letter. Both volumes in one. The second edition. With the addition of many new and ingenious letters, never before published.	Gildon, Charles	1706	['Epistolary']	['First-person']	['Poems']	
3955111	The famous and pleasant history of Parismus, the valiant and renowned prince of Bohemia. In three parts. Part I. Containing his triumphant battles fought against the Persians, his love to the beautiful Laurana the great [sic] dangers he passed in the Isl[a]nd of Rocks, and his strange adventures in the D[e]solate Island. Part II. Containing the adventurous travels, and noble chivalry of Parismenos [sic], the knight of fame, with his love to the fair Princess Angelica, the lady of Golden Tower. Part III. Containing the ad[m]ir[a]ble adventures and truly heroick [sic] achievements of Parismones [sic], knight of the golden star. With his love to the fair Area, Princess of Ausirac[i]a, and the other rare adventurs [sic] The seventh edition.	Ford, Emanuel	1734	['Third-person']		['Verse']	
4008200	Letters from a Persian in England, to his friend at Ispahan.	Lyttelton, George Lyttelton	1735	['Epistolary']			
4106228	Letters from the living to the living, relating to the present transactions both publick and private. With their several answers. Under the following heads, viz. Reformation. The P-- of P--pl--r, to a city knight, for some years since one of the elect, but now under a state of reprobation, &c. Sing-song Tigellius the undone, the unfortunate Tigellius, to his brethren at Will's Coffee-House. Clement the Pope, to the Doge, and Republick of Venice. Mr. J--- F--- to Mr. J--- P--- Abridgment a bookseller, to original an author. The two hundred maidens at the bath, to the virgins in Oxford. The duke of Burgundy to the king of Spain. Tom Double to his brother Under-Spur-Leather in the country. John D--by, the pharisaical printer, to John T--d the scribe. From a voluntier at St. Muries, to his friend in London. A letter from a young officer at Vigo, to his friend at London. Gossip Murray the projector to inquisitive love-news. Written by several hands.		1703	['Epistolary']		['Poems']	
4158597		Smith, Alexander	1716	['Third-person']	['Letters']		
4499929	The history of King Apprius, &c. Extracted from the chronicle of the world, from its creation. Translated from a Persian manuscript found in the library of Schah-Hussain, sophi of Persia, dethroned by Mamut in 1722. By a gentleman who served in the Persian armies.	Beauchamps, Pierre-FrancÃßois Godart de	1728	['Third-person']	['First-person']		
455115		Buckingham, George Villiers	1704	['Third-person']	['Dramatic dialogue']	['First-Person']	
4756565	The history of the renown'd Don Quixote de la Mancha. Written in Spanish by Miguel de Cervantes Saavedra. Translated from the original by several hands: and publish'd by Peter Motteux servant to his Majesty. Adorn'd with sculptures. Vol. I.	Cervantes Saavedra, Miguel de	1700	['Third-person']	['Letters']	['Poems', 'Songs']	
55310	Aesop dress'd, or A collection of fables writ in familiar verse. By B. Mandeville, M.D.	Mandeville, Bernard	1727			['Verse']	
6333789	All the histories and novels written by the late ingenious Mrs. Behn, entire in one volume. Viz. I. The history of Oroonoko, or the royal slave. Written by the command of King Charles the Second. II. The fair jilt, or Prince Tarquin. III. Agnes de Castro, or the force of generous love. IV. The lovers watch, or the art of making love; being rules for courtship for every hour of the day and night. V. The ladies looking-glass, to dress themsleves by, or the whole art of charming all mankind. VI. The lucky mistake. VII. Memoirs of the court of the king of Bantam. VIII. The nun, or the perjured beauty. IX. The adventure of the black lady. These three last never before published. Together with the history of the life and memoirs of Mrs. Behn : never before printed. By one of the fair sex. Intemix'd with pleasant love-letters that pass'd betwixt her and Minheer Van Bruin, a Dutch merchant; with her character of the country and lover: and her love-letters to a gentleman in England. The fourth edition, with large additions.	Behn, Aphra	1700	['Third-person']	['First Person', 'Letters']	['Poems']	
170630		Chetwood, W. R	1728	['First-person']	['Letters']		
1802270		Manley	1711	['Epistolary']			
1808071		Haywood, Eliza Fowler	1722	['First-person']	['Letters']		
1808112		Haywood, Eliza Fowler	1723	['Third-person']	['Letters']		
194383		Defoe, Daniel	1722	['First-person']			
254565		Defoe, Daniel	1725	['First-person']			
264652			1730	['Third-person']			
277617	Memoirs of Europe, towards the close of the eighth century. Written by Eginardus, secretary and favourite to Charlemagne; and done into English by the translator of The new Atalantis.	Manley	1710	['First-person']		['Poems']	
