id	title	author	date	a	b	v	x
106014-1	The Recess; or, a tale of other times. By the author of the Chapter of Accidents. The third edition, corrected. Vol. I.	Lee, Sophia	1787	['Ink']	['Words', 'Numbers']	['v.3']	['""Turn over 3 leaves"" on out of order pages starting on p.49; ""Three pages back"" starting on p. 61"']
106014-2	The recess; or, a tale of other times. By the author of The chapter of accidents. The third edition, corrected. Vol. I.	Lee, Sophia	1787	['Pencil']	['Words']	['v.1']	['""Sophia Lee [illegible]."" Located full title page."']
106016	Retribution: a novel. By the author of the Gamesters, &c. In three volumes. Vol. I.	Mackenzie, Anna Maria	1788	['Pencil']	['Numbers', 'Words']	['v.1']	['On front pastedown endpaper']
106033	Cecilia, or memoirs of an heiress. By the author of Evelina. The fourth edition. In five volumes. Vol. I.	Burney, Fanny	1784	['Pencil']	['Words']	['v.5']	['""September 16th 1826"" written in cursive on verso last page of text."']
106552	Belinda, or, the fair fugitive. A novel. By Mrs. C--- dedicated to her grace the Duchess of Marlborough. A new edition. In two volumes. Vol. I.	C----	1789	['Pencil']	['Words']	['v.2"']	['Notes that v.1 contains pp. 193-4 of v.2, and vice versa. ""7 [ ] back to Vol I"" written on p. 192.']
106616	The sorrows of the heart, a novel. In two volumes. Vol. I.	Heriot, John	1787	['Reader markings']	['Pencil']	['v.1', 'v.2']	['Various sentences underlined and bracketed, mostly in the paratext and beginning of text in v.1.']
106688	The history of Lady Caroline Rivers, in a series of letters. In two volumes. By Miss Elizabeth Todd. Vol. I.	Todd, Elizabeth	1788	['Pencil']	['Words']	['v.1']	['The marginalia appears on the half title page for the first volume. Transcribed as follows: ""This book seems to be written by one familiar with upper society. The fact that all the letters are written by two people doesn\'t help to make for variety. The story is not at all unusual-but is told in lively style, and Lady Caroline might be [illegible] Burvey[?]."']
106819	Illusions of sentiment, a descriptive and historic novel.		1788	['Pencil']	['Words']		['""P/E"" written in top left corner of back free endpaper."']
106972	Earl Strongbow: or, the history of Richard de Clare and the beautiful Geralda. In two volumes. Vol. I.	White, James	1789	['Words']	['Pencil']	['v.1']	['""[James White]"" written on verso front free endpaper"']
107393-1	The man in the moon; or, travels into the lunar regions, by the man of the people. Vol. I	Thomson, William	1783	['Pencil']	['Words']	['v.2']	['Blanked out names filled in by the reader on p. 198']
107393-2	The man in the moon; or, travels into the lunar regions, by the man of the people. Vol. I	Thomson, William	1783	['Pencil']	['Words', 'Numbers']	['v.1']	['On verso of front free endpaper']
107624	The triumphs of fortitude: a novel. In a series of letters. In two volumes. Vol. I.		1789	['Pencil']	['Editorial markings']	['v.1', 'v.2']	['Reader corrected grammar and spelling in the text on p. 233, v.1; and pp. 168 and 236, v.2.']
107711	Saint Julian's Abbey. A novel. In a series of letters. In two volumes. Vol. I.		1788	['Pencil']	['Words']	['v.2']	['Located back free endpaper, ""Yadley [ ]ad"" in faded red pencil"']
107724	Death's a friend, a novel. By the author of the Bastard. &c. &c. Vol. I.	Author of the Bastard	1788	['Pencil']	['Numbers']	['v.2']	['Located on title page, ""31"" and ""2"" are written and circled"']
107726	The predestined wife; or, force of prejudice; a novel. In a series of letters. By the author of Edward and Sophia, Powis Castle, and Eliza Cleland. In two volumes. Vol. I.	Author of Eliza Cleland	1789	['Words']	['Ink']	['v.2']	['On last two pages of volume 2 (p. 232-233) a few words are written in. On p. 232, the name ""Mr. [Morgan]"" is written in for ""Mr.---""; on p. 233, the words ""Louisa Montross"" and ""Finis"" are copied out by hand underneath the printed version. In addition, ""Henry Montross"" also appears to be written next to ""Louisa Montross"']
107728	Agnes De-Courci: a domestic tale. In two volumes. Inscribed with permission to Col. Hunter. By Mrs. Bennett, author of the Welch Heiress, and Juvenile Indiscretions. Vol. I.	Bennett	1789	['Words']	['Ink']	['v.2"']	['Faint writing fills back paste down endpaper in volume 2. It appears as though someone may have been practicing handwriting, as some of the writing seems to be repetitive. The words are somewhat illegible but appear to begin ""Twenty one days after date I promise to pay [ ] James Tims the sum of twenty pounds shilling value.""? Later: ""James Tims is my name and wish my [ ] [ ] the same and if my [ ].""']
161049-2	The works of Henry Fielding, esq; with the life of the author. A new edition, in ten volumes. To which is now added, The fathers; or, The good-natured man. Vol. I.	Fielding, Henry	1784	['Pencil']	['Words']	['v.9']	['p.391: ""concepts- thinks in terms of topics"']
161806	Caroline of Lichtfield; a novel. Translated from the French. By Thomas Holcroft. The second edition. Vol. I.	Montolieu, Isabelle de	1786	['Pencil']	['Words', 'Numbers']	['v.1']	['On front paste-down paper: ""Novel 3vols 15/-"']
162466	The gamesters: a novel. In two volumes. By the authoress of Burton-Wood and Joseph. Vol. I.	Mackenzie, Anna Maria	1786	['Pencil']	['Numbers']	['v.1', 'v.2']	['Miscellaneous numbers written on front paste down endpaper in both volumes']
162702	Warbeck: a pathetic tale. In two volumes. Vol. I.	Arnaud, FrancÃßois-Thomas-Marie de Baculard d\'	1786	['Pencil']	['Words']	['v.1']	['The words ""By Sophia Lee"" written on Title Page."']
164282	Anna: or memoirs of a Welch heiress: interspersed with anecdotes of a nabob. In four volumes. Vol. I. The second edition corrected by the author.	Bennett	1786	['Pencil']	['Words']	['v.1']	['""4 vols."" written on front paste down endpaper, alongside miscellaneous other numbers and letters"']
1746796	The adventures of Gil Blas of Santillane. A new translation, by the author of Roderick Random. Adorned with thirty-three cuts, neatly engraved. In four volumes. The fifth edition. Volume I.	Le Sage, Alain-RenÈ	1782	['Pencil']	['Drawings']	['v.1']	['Located back paste-down endpaper.']
1798428	The minor; or history of George O'Nial, esq. In two volumes. Vol. I.		1788	['Pencil']	['Words']	['v.2']	['List of names on recto back free endpaper and back paste-down endpaper.']
1798766	The adventures of Anthony Varnish, or, A peep at the manners of society. By an Adept. In three volumes. Vol. I.	Johnstone, Charles	1786	['Pencil']	['Words and numbers']	['v.1']	['Marginalia is located on the front paste down endpaper and on the verso of the front flypaper. Some of the marginalia is transcribed as follows: Blakey p. 137 Block p. 129 17.50']
1799034	Julia de Gramont. By the right honorable Lady H****. In two volumes. Vol. I.	Hawke, Cassandra	1788	['Numbers']	['Pencil']	['v.1']	['""20.00"" written on front free endpaper"']
1799123	Melissa and Marcia; or the sisters: a novel. In two volumes. Vol. I.	Hervey, Elizabeth	1788	['Numbers']	['Pencil']	['v.1', 'v.2']	['Miscellaneous numbers written on front free endpaper in both volumes']
1800288	The amicable Quixote; or, the enthusiasm of friendship. In four volumes. Vol. I.		1788	['Pencil']	['Numbers']	['v.1"']	['""4"" written on full title page.']
208314	Excessive sensibility; or, the history of Lady St. Laurence. A novel. Vol. I.	Pigott, Harriet	1787	['Pencil']	['Words']		['""By Mrs. Thomson"" written on front paste down endpaper in volume 1"']
3136144	The travels of Lemuel Gulliver, into several remote nations of the world. Who was first a surgeon, and then a captain of several ships. In four parts.	Swift, Jonathan	1787	['Pencil']	['Reader markings']		['Some words underlined throughout. E.g. pg. 27, 28, 29, 33,...210-1,...']
3445990	The life and opinions of Tristram Shandy, gentleman. Vol. I. A new edition.	Sterne, Laurence	1782	['Pencil']	['Numbers']	['v.1']	['On full title page, under Roman numeral date: ""1782"']
35225-1	Emmeline, the orphan of the castle. By Charlotte Smith. In four volumes. Vol. I.	Smith, Charlotte Turner	1788	['Pencil']	['Words']	['v.4']	['Reads: ""April 26th"" on first page of text."']
4785227	Heloise: or, the siege of Rhodes. A legendary tale. By the author of Maria: or, The generous rustic. Second edition. To which is added Harriet: or, The vicar's tale. In two volumes. Vol. I.	Berkeley, George Monck	1788	['Pencil']	['Words', 'Numbers']	['v.1']	['On verso of first leaf of front free endpaper. Transcription: ""5011"" ""by GM Berkeley"']
595131	Louisa; or, the cottage on the moor. In two volumes. Vol.              I.	Helme, Elizabeth	1787	['Words']	['Pencil']		['""By Elizabeth Helme, the author\'s first work, 2 vols"" written on              front free endpaper in volume 1"']
87232-2	Zeluco. Various views of human nature taken from life and manners, foreign and domestic. In two volumes. Vol. I.	Moore, John	1789	['Ink']	['Editorial markings']	['v.2']	['Reader has crossed out words and written in their replacements according to the errata included at the back of the volume.']
87246	Argus; the house-dog at Eadlip. Memoirs in a family correspondence, by the author of Constance and The pharos. In three volumes. Vol. I.	Mathews, Charles	1789	['Pencil']	['Numbers']	['v.1', 'v.2', 'v.3']	['On half and full title pages.']
88720	Original stories, from real life; with conversations, calculated to regulate the affections, and form the mind to truth and goodness.	Wollstonecraft, Mary	1788	['Pencil']	['Words', 'Numbers']		['""by Mary Wollstonecraft Shelley"" written beneath title on full title page; ""10"" written in upper right-hand corner of title page."']
1752858	The interesting narrative of the life of Olaudah Equiano, or Gustavus Vassa, the African. Written by himself. Fifth edition, enlarged.	Equiano, Olaudah	1792	['Pencil']	['Numbers']		['""270"" written on title page"']
102829	The life of Frederick, Baron Trenck. Written by himself, and translated from the German. Vol. I.	Trenck, Friedrich	1788	['Pencil']	['Words']	['v.1"']	['Located on front fly leaf. Reads: ""By Thomas Holcroft 2-10-0""']
ocn476765648	The adventures of a pin, supposed to be related by himself, herself, or itself.		1796	['Pencil']	['Words']		['Located on first page of preface : City book auction - Jan. 24, 1940']
ocn484442023	The fair Syrian, a novel. By the author of Mount Henneth and Barham Downs. In two volumes. Volume I.	Bage, Robert	1787	['Pencil']	['Numbers', 'Words']	['v.1']	['Last back flyleaf : otppp#3940, 5/61', 'Likely bookseller marginalia']
ocm40733633 	The power of sympathy: or, the triumph of nature. Founded in truth. In two volumes. Vol. I.	Brown, William Hill	1789	['Ink']	['Words']	['v.2']	['Marginalia is located on rear paste-down endpaper', 'Marginalia is illegible']
