id	title	author	date	a	b	2	3	5	6	7
590004	The history of Numa Pompilius, second king of Rome. Translated from the French of Mon. de Florian, by Miss Elizabeth Morgan. And dedicated, by permission, to her majesty. Vol. I.	Florian	1787	['Author (paratext)']	['Proper name', 'Generic/Descriptive']	['a faithful subject and servant, Elizabeth Morgan.']	['Dedication']	['Female']	['Female']	
593247	The adventures of Numa Pompilius, second king of Rome. Translated from the French of M. de Florian. In two volumes. Vol. I.	Florian	1787	['Translator (text)']	['Proper name']	['Subscriptions are taken in...by Henry Hunter, D.D. the translator....']	['Footnotes']	['Male']	['Male']	
593702		Haywood, Eliza Fowler	1724	['Author (paratext)']	['Generic/Descriptive']	['By an unknown hand']	['Poem']	['Indeterminate']	['Unknown']	
60022	Reuben and Rachel; or, tales of old times. A novel. By Mrs. Rowson, author of Charlotte, Trials of the heart, Fille de chambre, &c. &c. Published according to act of Congress.	Rowson	1798	['Author (text)']	['Refer to other works']	['By...the author of Charlotte, Trials of the Heart, Fille de Chambre, &c &c.']	['Title Page']	['Female']	['Female']	
600631	The new odyssey by the Spanish Homer: Being the travels of the Christian hero, Ulysses Desiderius Pius, throughout the universe, to the palace of that soverign princess styled by the science of salvation. Contained in nineteen chapters, rhapsodies or vision, To be read a chapter every night, between twelfth-day and candlemas-day, as so many most diverting and instructive Christmas nights entertainments. The whole making a fine spiritual romance; or rather a sublime allegorical poem.Being the valuable work of the learned and pious Bishop of Osma (sirnamed, by the late Marquis of Fenelon, Archbishop of Cambray, the Divine) Don John de Palafox & Mendoza, Marquis of Hariza, in the kindom of Arragon. Translated into most language of Europe, applauded universally through many editions; and vastly recommended, as an inimitable master-piece of that fine visionary and allegorical manner of writing, by the late Archbishop of Cambray, in his original preface to his excellent books of Telemachus.	Palafox y Mendoza, Juan de	1784	['Author (text)']	['Proper name']	['Being the valuable work of the learned and pious Bishop of Osma (sirnamed, by the late Marquis of Fenelon, Archbishop of Cambray, the Divine) Don John de Palafox & Mendoza, Marquis of Hariza, in the kingdom or Arragon.']	['Title Page']	['Male']	['Male']	
88846	The errors of innocence, in five volumes. Vol. I.	Lee, Harriet	1786	['Author (text)']	['Generic/Descriptive']	["That the author of the following sheets is a woman, is a truth she has omitted in the title page, simply thro' the fear that those puerile compositions which have occasionally appeared under that sanction, might rather render it a disadvantage, than a recommendation, in the eyes of the judicious."]	['Preface']	['Female']	['Female']	
89387	Emmeline, the orphan of the castle. By Charlotte Smith. In four volumes. Vol. I. The second edition.	Smith, Charlotte Turner	1788	['Author (text)']	['Proper name']	['By Charlotte Smith.']	['Title Page']	['Female']	['Female']	
89525	The man of feeling. The third edition.	Mackenzie, Henry	1788	['Author (text)']	['Generic/Descriptive']	['Though the curate could not remember having shewn this chapter to any body, yet I strongly suspect that these political observations are the work of a later pen than the rest of this performance. [...] some other person (for the hand is different, and the ink whiter) has filled up part of it with some sentiments of his own. Whoever he was, he seems to have catched some portion of the snarling spirit of the man he personates.']	['Footnotes']	['Male']		
101037	The sopha: a moral tale, translated from the French original of Monsieur Crebillon. Two vols. In one. Second edition.	CrÈbillon, Claude-Prosper Jolyot de	1787	['Author (text)']	['Proper name']	['Translated from the French original of Monsieur Crebillon']	['Title Page']	['Male']	['Male']	
101097	The aerostatic spy: or, excursions with an air balloon. Exhibiting a view of various countries, in different parts of the world; and a variety of characters in real life. By an aerial traveller. Vol. I.		1785	['Author (paratext)']	['Generic/Descriptive']	["The public's most obedient servant, The editor."]	['Preface']	['Male']	['Unknown']	
101912	The conquests of the heart. A novel. By a young lady. In three volumes. Vol. I.	Tomlins, Elizabeth Sophia	1785	['Author (paratext)']	['Generic/Descriptive']	['Should it be found too feeble in its execution, the author hopes that she has not injured, however she may have failed in her endeavours to advance, the cause of virtue and morality.']	['To the Reader']	['Female']	['Female']	
103048	Tales of the castle: or, stories of instruction and delight. Being Les veillées du chateau, written in French by Madame La Comtesse de Genlis, author of the Theater of education, Adella and Theodore, &c. Translated into English by Thomas Holcroft. Vol. I.	Genlis, SteÃÅphanie FeÃÅliciteÃÅ	1785	['Author (paratext)']	['Generic/Descriptive']	['I do not pretend, however, to have made any very deep researches for this little tale']	['Advertisement']	['Indeterminate']	['Female']	['Located in advertisement in volume 5 that precedes ""Daphnis and Panrose"']
104728	An amorous tale of the chaste loves of Peter the Long, and of his most honoured dame Blanche Bazu, his feal friend Blaise Bazu, and the history of the lover's well. Imitated from the original French by Thomas Holcroft.	Holcroft, Thomas	1786	['Author (text)']	['Initials']	['The original manuscript of the following tale having been lost at the death of Mr. D. L. C. P.']	['Note']	['Male']	['Male']	
105886	Modern times, or, the adventures of Gabriel Outcast. Supposed to be written by himself. In imitation of Gil Blas. In three volumes. Volume I. The second edition, with additions.	Trusler, John	1785	['Author (text)']	['Generic/Descriptive']	['It may be necessary...for the writer of the following novel to declare, that, in the characters here drawn, he has pointed at no particular person']	['Advertisement']	['Male']	['Male']	
105991	Juvenile indiscretions. A novel. In five volumes. By the author of Anna, or the Welch Heiress. Vol. I	Bennett	1786	['Author (paratext)']	['Generic/Descriptive']	['I have the honour to subscribe myself your humble servant, the author']	['To the reader']	['Female']	['Female']	
106698	The son of Ethelwolf: an historical tale. In two volumes. By the              author of Alan Fitz-Osborne, &c. Vol. I.	Fuller, Anne	1789	['Author (paratext)']	['Proper name']	["[signed] Your Royal Highness's most faithful, and most obedient              servant, Anne Fuller."]	['Dedication']	['Female']	['Female']	
107487	Francis, the philanthropist: an unfashionable tale.	Johnson	1786	['Author (paratext)']	['Generic/Descriptive']	["Your ladyship's most devoted and obedient servant, the author"]	['Dedication']	['Indeterminate']	['Female']	
107488	Elfrida; or, paternal ambition. A novel. In two volumes. By a lady. Vol. I.	A Lady	1786	['Author (text)']	['Generic/Descriptive']	['By a lady']	['Title Page']	['Female']	['Unknown']	
107502	Letters from Felicia to Charlotte; containing a series of the most interesting events, interspersed with moral reflections; chiefly tending to prove that the seeds of virtue are implanted in the mind of every reasonable being. By Mr. Collyer. In two volumes.	Collyer, Mary	1788	['Author (text)']	['Proper name']	['By Mr. Collyer']	['Title Page']	['Male']	['Female']	
107503	The son of Ethelwolf: an historical tale. By the author of Alan Fitz-Osbourne, &c.	Fuller, Anne	1789	['Author (text)']	['Proper name']	["Your Royal Highness's most faithful, and most obedient servant, Anne Fuller"]	['Dedication']	['Female']	['Female']	
107688	Oswald castle: or, memoirs of Lady Sophia Woodville; a novel. By a lady.	A Lady	1789	['Author (text)']	['Generic/Descriptive']	['By a lady']	['Title Page']	['Female']	['Unknown']	
107697	The life of Miss Catlane; or, the ill effects of a hasty marriage. In a series of letters. Being a complete narrative of real characters. To which is added, an essay on false friendship; or Satan's eye tooth.		1788	['Author (text)']	['Generic/Descriptive']	['""...the author begs leave to inform the public, that she would never have chosen this subject...""']	['Preface']	['Female']	['Unknown"']	
107708	The solicitudes of absence. A genuine tale.	Renwick, William	1788	['Author (paratext)']	['Initials']	['W.R.']	['Letter']	['Male']	['Male']	
1337190	Rosa; or, American genius and education.		1810	['Author (paratext)']	['Generic/Descriptive']	['Your obedient humble servant, the author']	['Dedication']	['Indeterminate']	['Unknown']	
1361816	The pioneers, or the sources of the Susquehanna; a descriptive tale. By the author of ""Precaution."" In two volumes. Vol. I.	Cooper, James Fenimore	1823	['Author (paratext)']	['Proper name']	['James Dill. Clerk of the southern district of New-York']	['Copyright statement']	['Male']	['Male']	
1361817	The pioneers, or the sources of the Susquehanna; a descriptive tale. By the author of ""Precaution."" In two volumes. Vol. I.	Cooper, James Fenimore	1823	['Author (paratext)']	['Generic/Descriptive']	['Yours, truly, the author']	['Preface']	['Indeterminate']	['Male']	
156255	The history of John Juniper, Esq. Alias Juniper Jack. Containing the birth, parentage, and education, life, adventures, and character of that most wonderful and surprizing gentleman. By the editor of The adventures of a guinea. Vol. I.	Johnstone, Charles	1781	['Editor (text)']	['Generic/Descriptive']	["The editor's absence from town, when the work went to press, [...]"]	['Advertisement']	['Indeterminate']	['Unknown']	
162471	The errors of innocence, in two volumes. Vol. I.	Lee, Harriet	1786	['Author (text)']	['Generic/Descriptive']	["That the author of the following sheets is a woman, is a truth she has omitted in the title page, simply thro' the fear that those puerile compositions which have occasionally appeared under that sanction, might rather render it a disadvantage than a recommendation in the eyes of the judicious."]	['Preface']	['Female']	['Female']	
